email_id,timestamp,to,topic_gt,sentiment_gt,length_bucket,word_target,email_text
83ae12f6-9ed1-42e2-bb67-6f958d8c65a1,2025-07-25T19:27:00,Mr Miller,Pensions,Very Negative,Long,353,"Dear Mr Miller,"
08cdcb45-ea5f-4cfd-babc-1c3f25239ad1,2025-07-25T10:48:00,Mr Miller,Pensions,Negative,Short,117,"Dear Mr Miller,"
f63144f6-2b00-4487-8b3d-7e36d68025f8,2025-07-25T12:40:00,Mr Miller,Pensions,Positive,Medium,168,"Dear Mr Miller,"
d19bf449-af2a-4216-aec2-2398bb05d483,2025-07-25T18:12:00,Mr Miller,Pensions,Positive,Medium,196,"Dear Mr Miller,"
53c2659f-ba4f-44ec-9c16-a014bb247865,2025-07-25T15:07:00,Mr Miller,Pensions,Negative,Medium,181,"Dear Mr Miller,"
24e45940-88a6-4c5f-a2a9-33763c3a974e,2025-07-25T11:26:00,Mr Miller,Pensions,Positive,Medium,266,"Dear Mr Miller,"
ed8d1eec-28f9-4e4b-9fd0-9fa6a1b69cd1,2025-07-26T10:51:00,Mr Miller,Healthcare,Very Negative,Medium,152,"Dear Mr Miller,"
2ede197a-1688-4270-b802-b9dc80f3b5da,2025-07-26T19:14:00,Mr Miller,Healthcare,Very Positive,Medium,173,"Dear Mr Miller,"
6d5ff250-deae-44d8-b16a-511eb9e959c3,2025-07-26T18:17:00,Mr Miller,Healthcare,Positive,Medium,145,"Dear Mr Miller,"
5d18eb80-4e51-4eb7-a503-d96ac9caf451,2025-07-26T17:13:00,Mr Miller,Education,Very Negative,Medium,236,"Dear Mr Miller,"
e6da768b-0374-45e6-91a2-951e9b5b8b68,2025-07-26T17:24:00,Mr Miller,Education,Positive,Long,371,"Dear Mr Miller,"
7141f9c5-f55f-499f-89dc-7bf8c57d95e0,2025-07-26T16:54:00,Mr Miller,Education,Neutral,Medium,161,"Dear Mr Miller,"
6b255bc2-d388-4f44-ab9e-d8745614deb0,2025-07-26T13:30:00,Mr Miller,Education,Very Negative,Long,564,"Dear Mr Miller,"
5e69f484-ac44-48e6-8e04-6ef9e6a3f2fc,2025-07-26T16:00:00,Mr Miller,Crime,Very Positive,Medium,260,"Dear Mr Miller,"
16398aa6-5abb-4c26-aa76-920a3adba653,2025-07-26T15:06:00,Mr Miller,Crime,Positive,Medium,224,"Dear Mr Miller,

[Generation failed: ]"
a398f19a-a052-4e16-919e-0e64e5e66cc1,2025-07-26T13:39:00,Mr Miller,Crime,Negative,Long,462,"Dear Mr Miller,

[Generation failed: ]"
70147f49-9ff2-4383-a229-7916127ca082,2025-07-26T13:42:00,Mr Miller,Crime,Positive,Medium,238,"Dear Mr Miller,

[Generation failed: ]"
5ec8434b-4a90-404f-9303-e553757c01e0,2025-07-26T09:39:00,Mr Miller,Crime,Very Negative,Medium,212,"Dear Mr Miller,"
76b1a360-a985-4b5a-a910-04f0baaf375a,2025-07-26T12:08:00,Mr Miller,Crime,Very Negative,Long,417,"Dear Mr Miller,"
3787d4b2-6980-4a56-8288-cfeac4035332,2025-07-26T11:43:00,Mr Miller,Immigration,Positive,Medium,276,"Dear Mr Miller,

[Generation failed: ]"
2833495d-8fc5-402a-813d-4b9a08a67713,2025-07-26T17:55:00,Mr Miller,Immigration,Neutral,Medium,202,"Dear Mr Miller,"
8ad0fddd-c9e9-4d40-a56b-3c349c2c3ffa,2025-07-26T17:55:00,Mr Miller,Immigration,Neutral,Medium,155,"Dear Mr Miller,"
9305a516-64bc-4494-a70d-9b2c65854a62,2025-07-26T09:03:00,Mr Miller,Immigration,Very Positive,Medium,202,"Dear Mr Miller,"
00af078b-e07c-4914-bba3-576a82d2d0a1,2025-07-26T13:49:00,Mr Miller,Immigration,Neutral,Medium,207,"Dear Mr Miller,"
57144e70-56f3-4422-83dd-509a450099ac,2025-07-26T16:12:00,Mr Miller,Transportation,Negative,Medium,142,"Dear Mr Miller,"
75543126-a551-4c91-a9de-49aa1a5a7089,2025-07-26T16:50:00,Mr Miller,Transportation,Positive,Medium,278,"Dear Mr Miller,"
8129ab2c-4acd-4dda-b027-4b0cb7b33cdd,2025-07-26T12:00:00,Mr Miller,Transportation,Positive,Short,85,"Dear Mr Miller,"
a2dc0490-a93f-44bd-89fb-336d7f917313,2025-07-26T13:07:00,Mr Miller,Environment,Very Positive,Medium,211,"Dear Mr Miller,"
40087dcd-35c7-40ae-bf3e-a3e2daf7d99d,2025-07-26T19:27:00,Mr Miller,Environment,Negative,Medium,146,"Dear Mr Miller,"
b7d9ef75-eed6-4b00-b6dc-3b593413ba14,2025-07-26T13:38:00,Mr Miller,Environment,Very Positive,Medium,252,"Dear Mr Miller,"
4e826b13-a387-4b3c-926c-1bd50041f8d3,2025-07-26T18:40:00,Mr Miller,Environment,Positive,Medium,196,"Dear Mr Miller,"
15c83698-3feb-4439-9d68-33e9d6da41f4,2025-07-26T13:13:00,Mr Miller,Taxation,Negative,Medium,155,"Dear Mr Miller,"
e7b2993d-29f9-4786-83b8-03d9a2246685,2025-07-26T12:00:00,Mr Miller,Taxation,Very Positive,Medium,275,"Dear Mr Miller,"
2a5d445e-bfd0-45cd-873f-26602fd326fe,2025-07-26T17:28:00,Mr Miller,Housing,Negative,Medium,232,"Dear Mr Miller,"
e08e34df-7009-4d89-94a3-8c60a58319dc,2025-07-26T18:25:00,Mr Miller,Housing,Very Positive,Medium,180,"Dear Mr Miller,"
fe7bfebc-c943-492a-a3d6-895cf7ea86fe,2025-07-26T14:25:00,Mr Miller,Pensions,Negative,Medium,212,"Dear Mr Miller,"
7fb4b5e5-e8d5-4076-a2c2-583efc0121b3,2025-07-26T14:56:00,Mr Miller,Pensions,Negative,Medium,267,"Dear Mr Miller,

[Generation failed: ]"
91a82d26-b44d-4856-9680-34fcc7c01776,2025-07-26T19:49:00,Mr Miller,Pensions,Very Negative,Long,585,"Dear Mr Miller,

[Generation failed: ]"
fc4b17d6-2e47-4471-8ae9-8675ed89e80d,2025-07-26T15:30:00,Mr Miller,Pensions,Negative,Medium,160,"Dear Mr Miller,"
c38e14b3-2329-470f-91f6-891d365e5527,2025-07-26T19:14:00,Mr Miller,Pensions,Negative,Long,322,"Dear Mr Miller,

[Generation failed: ]"
0ac67fa6-5089-46f3-ad34-1809b0ffdca1,2025-07-26T10:24:00,Mr Miller,Pensions,Negative,Medium,167,"Dear Mr Miller,"
ff2cca1e-a037-4fea-b09c-078654031a9c,2025-07-26T14:16:00,Mr Miller,Pensions,Positive,Medium,198,"Dear Mr Miller,"
92d6fa9b-90a7-40b4-85e8-d3ce6657d102,2025-07-27T12:31:00,Mr Miller,Healthcare,Positive,Long,346,"Dear Mr Miller,"
75b5cce0-0b69-4f6a-914c-f4a287693fa5,2025-07-27T17:34:00,Mr Miller,Healthcare,Very Positive,Medium,268,"Dear Mr Miller,

[Generation failed: ]"
251b43f1-2c03-44f3-8291-14f9c8589422,2025-07-27T15:23:00,Mr Miller,Healthcare,Neutral,Long,579,"Dear Mr Miller,

[Generation failed: ]"
3159f743-ff2a-4c20-985b-9c1d5e4d83b8,2025-07-27T14:41:00,Mr Miller,Education,Very Positive,Medium,242,"Dear Mr Miller,"
6a244305-f070-4607-ac2c-3f3db99d26ab,2025-07-27T09:37:00,Mr Miller,Education,Very Positive,Medium,222,"Dear Mr Miller,

[Generation failed: ]"
57bc2589-e7e3-4a54-9c99-ebbf320cf58f,2025-07-27T17:30:00,Mr Miller,Education,Positive,Medium,160,"Dear Mr Miller,"
20702757-813d-4026-8374-8860c1c82778,2025-07-27T15:59:00,Mr Miller,Education,Negative,Medium,247,"Dear Mr Miller,

[Generation failed: ]"
3fdd3afe-0d3f-47e1-87dd-26016453e363,2025-07-27T11:48:00,Mr Miller,Crime,Very Positive,Medium,272,"Dear Mr Miller,

[Generation failed: ]"
a66c8968-4f6a-42ac-94d3-c999817b96b0,2025-07-27T14:42:00,Mr Miller,Crime,Very Positive,Medium,229,"Dear Mr Miller,"
c4812012-f314-4b99-8231-897f7e0b1514,2025-07-27T14:05:00,Mr Miller,Crime,Neutral,Medium,220,"Dear Mr Miller,"
877e1728-a05f-4766-a3ef-3e60fd9d2bc6,2025-07-27T18:01:00,Mr Miller,Crime,Neutral,Medium,194,"Dear Mr Miller,"
66bfea86-c4dc-4a95-b887-95a6bbb5d317,2025-07-27T17:56:00,Mr Miller,Crime,Very Positive,Medium,130,"Dear Mr Miller,"
8c0680ad-87e8-49f5-96f8-d8ecb141ecb5,2025-07-27T10:51:00,Mr Miller,Crime,Very Positive,Long,373,"Dear Mr Miller,"
6948611e-f885-4c51-bd21-72d708d9424a,2025-07-27T15:50:00,Mr Miller,Immigration,Negative,Medium,185,"Dear Mr Miller,"
026ddf1c-3cd1-4e52-94e1-46d4b66c4150,2025-07-27T12:25:00,Mr Miller,Immigration,Very Negative,Medium,270,"Dear Mr Miller,

I am writing to express my deep frustration with the current immigration policy and its impact on our constituency. Over the past year, the influx of migrants has overwhelmed our local services, and I have seen the strain firsthand. At the community centre in Westfield, the waiting list for language classes has stretched to three months, and the staff are barely keeping up. The local primary school, St. Mary's, is now over capacity; teachers are forced to split classes, and the quality of education is slipping. Parents are voicing concerns that their children are being left behind because the school cannot accommodate the sudden"
59d5bb60-2b5b-45e1-b974-4ef0d891470a,2025-07-27T12:04:00,Mr Miller,Immigration,Positive,Medium,258,"Dear Mr Miller,

[Generation failed: ]"
1b70cd10-036a-4d58-bff8-09d19a761b76,2025-07-27T15:21:00,Mr Miller,Immigration,Positive,Short,115,"Dear Mr Miller,"
fcb143bc-5409-4f35-a3d6-fb79f990391e,2025-07-27T17:15:00,Mr Miller,Immigration,Positive,Short,86,"Dear Mr Miller,"
6af5019f-e57f-4f56-9172-dce4234a7a29,2025-07-27T15:18:00,Mr Miller,Transportation,Negative,Medium,251,"Dear Mr Miller,"
b81c158b-7319-48f1-bf99-b201f7e93b81,2025-07-27T09:46:00,Mr Miller,Transportation,Negative,Long,525,"Dear Mr Miller,"
2ea9f642-cbaf-4200-bc59-de4f56091206,2025-07-27T18:10:00,Mr Miller,Transportation,Very Negative,Short,69,"Dear Mr Miller,"
538fddf9-a5e0-4731-8988-909cbf1ca8c3,2025-07-27T17:47:00,Mr Miller,Environment,Very Positive,Medium,189,"Dear Mr Miller,"
c817534a-7532-43ea-b530-1e366ebfc597,2025-07-27T17:23:00,Mr Miller,Environment,Positive,Long,588,"Dear Mr Miller,"
9b640bd0-60b7-4eb1-88bf-3058bd141239,2025-07-27T09:21:00,Mr Miller,Environment,Neutral,Short,118,"Dear Mr Miller,"
f86d15b9-76fc-4c64-a2f2-3d487210857c,2025-07-27T12:32:00,Mr Miller,Environment,Very Positive,Medium,170,"Dear Mr Miller,"
17877496-d272-497d-b4e8-45a9643e5bc2,2025-07-27T14:09:00,Mr Miller,Taxation,Negative,Medium,201,"Dear Mr Miller,"
6d65285e-b32e-4056-bedd-a340eb3cf76c,2025-07-27T13:31:00,Mr Miller,Taxation,Very Positive,Medium,141,"Dear Mr Miller,"
5387fdb3-4bbe-4441-8e92-d03cd4373721,2025-07-27T18:30:00,Mr Miller,Taxation,Positive,Short,84,"Dear Mr Miller,"
eb983508-4f46-4fbb-8ee6-48263c202ce7,2025-07-27T12:21:00,Mr Miller,Housing,Very Negative,Medium,260,"Dear Mr Miller,

I am writing to express my profound disappointment with the way you have handled the housing crisis in our constituency. The council’s latest housing plan is a mockery of any real attempt to address the acute shortage of affordable homes. Since the council’s announcement last year, the number of people on the waiting list has surged by over 30 %, yet you have repeatedly failed to secure any additional funding from Westminster.

The new “green‑field” scheme you promoted in the last constituency meeting is nothing more than a convenient excuse to build luxury apartments on the edge of the town, while the very real need for social housing remains unmet. I have seen families, including my neighbour’s two‑year‑old, living in overcrowded, sub‑standard flats that are in disrepair. The council’s maintenance budget is a joke – the windows in the old council block at 12 Oak Street are still broken, and the landlord has ignored the repeated complaints.

Your recent statement that “the market will correct itself” is not only naïve but dangerous. The local market is already saturated with speculative developments that cater to investors, not residents. The lack of a robust, enforceable plan for new affordable units is a direct failure of your office"
64b26ef9-5498-449d-a71b-075c308b2708,2025-07-27T09:31:00,Mr Miller,Housing,Very Negative,Medium,131,"Dear Mr Miller,"
f9ebb909-8cb8-497f-8a04-32ad8bb3af17,2025-07-27T16:22:00,Mr Miller,Pensions,Positive,Medium,239,"Dear Mr Miller,"
95f15458-a96a-4583-9b8d-21ac7021ab7a,2025-07-27T11:41:00,Mr Miller,Pensions,Negative,Medium,205,"Dear Mr Miller,"
ade48601-9a4b-4a85-af14-67231ceb8b1d,2025-07-27T13:13:00,Mr Miller,Pensions,Very Negative,Medium,172,"Dear Mr Miller,"
7d648465-4b86-40e6-8230-45c814d7d382,2025-07-27T17:40:00,Mr Miller,Pensions,Negative,Medium,166,"Dear Mr Miller,"
12e9de36-a150-487c-b201-b5927ccc825b,2025-07-27T19:50:00,Mr Miller,Pensions,Very Positive,Medium,209,"Dear Mr Miller,"
0f687d7d-3af8-4a40-845b-845ebf2a6f93,2025-07-27T16:59:00,Mr Miller,Pensions,Negative,Short,83,"Dear Mr Miller,"
f82b85a2-ad47-46b8-adc9-a83d7ceac480,2025-07-28T09:09:00,Mr Miller,Healthcare,Very Positive,Short,89,"Dear Mr Miller,"
ef9d98eb-7139-46bf-beb7-14ee6685064b,2025-07-28T17:24:00,Mr Miller,Healthcare,Very Negative,Medium,274,"Dear Mr Miller,"
382a7635-c5fc-400e-a58c-c96fa60a927a,2025-07-28T18:19:00,Mr Miller,Healthcare,Positive,Medium,144,"Dear Mr Miller,"
a0580976-78c2-458e-bbdd-2d47c0eeaaf0,2025-07-28T16:15:00,Mr Miller,Healthcare,Very Negative,Medium,203,"Dear Mr Miller,"
c8068743-a146-429b-9ecc-ef1f1adec53c,2025-07-28T10:50:00,Mr Miller,Healthcare,Positive,Medium,141,"Dear Mr Miller,"
09789cf1-2679-4a79-9ab8-dd3e860f9404,2025-07-28T11:32:00,Mr Miller,Education,Neutral,Medium,190,"Dear Mr Miller,"
1b8c99d1-c1a4-4bdc-957f-cd9b5046ac4e,2025-07-28T19:34:00,Mr Miller,Education,Negative,Medium,264,"Dear Mr Miller,"
87166fe5-5f3d-4db4-b7ce-280098907ea0,2025-07-28T10:41:00,Mr Miller,Education,Very Positive,Medium,241,"Dear Mr Miller,"
b0098532-a668-4ed7-be8f-d4c819d333c7,2025-07-28T12:10:00,Mr Miller,Education,Neutral,Medium,248,"Dear Mr Miller,"
838da980-abc8-42cf-a10e-c57b0c2b6ce0,2025-07-28T18:22:00,Mr Miller,Education,Negative,Medium,234,"Dear Mr Miller,"
3ed2b447-b329-4c1f-9a1b-1079d96ba9cc,2025-07-28T10:20:00,Mr Miller,Crime,Positive,Medium,241,"Dear Mr Miller,

[Generation failed: ]"
5ef2dc28-ce26-461f-a1e8-ce3a2c66afd6,2025-07-28T17:08:00,Mr Miller,Crime,Very Positive,Medium,242,"Dear Mr Miller,

[Generation failed: ]"
e9d5eca2-14cc-44d4-afeb-2fb9c3fec654,2025-07-28T10:27:00,Mr Miller,Crime,Very Negative,Medium,250,"Dear Mr Miller,

[Generation failed: ]"
744060d5-6ddd-462f-9996-e491b3e02f82,2025-07-28T12:13:00,Mr Miller,Crime,Positive,Long,472,"Dear Mr Miller,

[Generation failed: ]"
f88b0138-e14a-4dec-bacb-f44fed9a332a,2025-07-28T10:43:00,Mr Miller,Crime,Positive,Medium,192,"Dear Mr Miller,"
f3e64cab-19aa-45c0-a2c2-eba1e190fd26,2025-07-28T10:35:00,Mr Miller,Crime,Positive,Medium,229,"Dear Mr Miller,"
c5c33c2d-99f3-41cc-a853-953584066459,2025-07-28T16:02:00,Mr Miller,Crime,Negative,Medium,214,"Dear Mr Miller,"
61140b92-ae7a-4fc5-ac90-5fadeb71ab77,2025-07-28T12:17:00,Mr Miller,Crime,Neutral,Medium,273,"Dear Mr Miller,"
5327b765-6cda-41f9-b851-dad8d3523661,2025-07-28T09:00:00,Mr Miller,Immigration,Positive,Medium,201,"Dear Mr Miller,"
b43ce416-f154-4f92-ae23-dc82bb29e2d4,2025-07-28T15:46:00,Mr Miller,Immigration,Very Negative,Medium,186,"Dear Mr Miller,"
d798f967-7571-433a-b263-87a888c56015,2025-07-28T15:17:00,Mr Miller,Immigration,Negative,Medium,270,"Dear Mr Miller,

[Generation failed: ]"
d9f46514-4287-42cd-97e9-66ddbcabad8e,2025-07-28T11:46:00,Mr Miller,Immigration,Neutral,Short,104,"Dear Mr Miller,"
6ae419b8-0e5e-410f-83d8-f2d5076dd1c8,2025-07-28T17:28:00,Mr Miller,Immigration,Neutral,Medium,190,"Dear Mr Miller,"
606e1a20-a2f4-446a-8e8e-99675e75e03c,2025-07-28T19:37:00,Mr Miller,Immigration,Neutral,Medium,160,"Dear Mr Miller,"
f8377bc3-a8c2-4c0b-bb74-d180fcdbfc0d,2025-07-28T14:12:00,Mr Miller,Immigration,Very Negative,Long,553,"Dear Mr Miller,"
292504dc-321d-4775-8717-29c549fef1bc,2025-07-28T18:52:00,Mr Miller,Transportation,Negative,Medium,255,"Dear Mr Miller,"
b57d22ca-0fe9-41db-8349-388527bb39b2,2025-07-28T15:57:00,Mr Miller,Transportation,Neutral,Medium,236,"Dear Mr Miller,"
8d64c3c0-a545-4ba1-ab1f-5f6ac4f32090,2025-07-28T16:56:00,Mr Miller,Transportation,Positive,Medium,263,"Dear Mr Miller,

[Generation failed: ]"
15545498-19a8-42fc-a72e-7aacc23ebe70,2025-07-28T10:12:00,Mr Miller,Transportation,Positive,Medium,210,"Dear Mr Miller,"
83e5e068-82a1-4e62-9273-76bfc282397a,2025-07-28T11:20:00,Mr Miller,Environment,Positive,Medium,247,"Dear Mr Miller,

[Generation failed: ]"
3b6086a5-6392-46f3-a932-0ad468da9736,2025-07-28T18:41:00,Mr Miller,Environment,Neutral,Medium,188,"Dear Mr Miller,"
e4a3dc18-3116-4e33-8b21-bd56b86fd500,2025-07-28T13:21:00,Mr Miller,Environment,Positive,Long,482,"Dear Mr Miller,

[Generation failed: ]"
be447cef-d513-44cc-ae82-7fdece25f0e7,2025-07-28T14:39:00,Mr Miller,Environment,Very Negative,Short,63,"Dear Mr Miller,"
e8b7fab3-d816-461c-b93a-abf075267c29,2025-07-28T14:07:00,Mr Miller,Environment,Negative,Medium,150,"Dear Mr Miller,"
282073d7-f730-4682-b46d-0b2502f26175,2025-07-28T13:04:00,Mr Miller,Environment,Negative,Medium,196,"Dear Mr Miller,"
e3468068-1b2e-4300-adcb-2101d7d6025a,2025-07-28T17:34:00,Mr Miller,Taxation,Very Negative,Short,69,"Dear Mr Miller,"
c6e1ff8d-d725-4d78-b777-106791494a3e,2025-07-28T14:36:00,Mr Miller,Taxation,Neutral,Medium,197,"Dear Mr Miller,"
cb6f32c9-e681-4142-9fc6-4a38c9d90f59,2025-07-28T18:34:00,Mr Miller,Taxation,Negative,Medium,180,"Dear Mr Miller,"
51fb6bb6-4056-42a0-8f9c-302a519f7462,2025-07-28T18:20:00,Mr Miller,Taxation,Negative,Medium,237,"Dear Mr Miller,"
5a59962e-b715-4c94-a1e0-1fbab524267c,2025-07-28T10:15:00,Mr Miller,Housing,Negative,Medium,152,"Dear Mr Miller,"
820cfb12-0fa5-44ed-92ac-6f7817b516e3,2025-07-28T11:54:00,Mr Miller,Housing,Negative,Medium,188,"Dear Mr Miller,"
c036f577-0c6a-4b2c-9dc8-7cc960801dcb,2025-07-28T10:48:00,Mr Miller,Housing,Very Negative,Medium,166,"Dear Mr Miller,"
93c432e9-283a-4ee0-8269-62d921cb2fc7,2025-07-28T12:02:00,Mr Miller,Housing,Positive,Short,95,"Dear Mr Miller,"
54db3785-a01f-4e81-92ad-cc85713b1a79,2025-07-28T12:11:00,Mr Miller,Pensions,Very Negative,Medium,261,"Dear Mr Miller,"
81acb244-d2cd-4ba3-baa6-63d0154d6cb1,2025-07-28T10:04:00,Mr Miller,Pensions,Negative,Medium,279,"Dear Mr Miller,"
e99f2840-5248-497d-9c2d-8f0b2ee9cbd9,2025-07-28T16:53:00,Mr Miller,Pensions,Positive,Medium,280,"Dear Mr Miller,"
0d10f311-353e-4b27-bce8-7f9474ecdf11,2025-07-28T10:39:00,Mr Miller,Pensions,Very Negative,Medium,155,"Dear Mr Miller,"
d80eda1d-3c1c-40f4-af31-b0afe7b26166,2025-07-28T18:03:00,Mr Miller,Pensions,Negative,Medium,217,"Dear Mr Miller,"
f0a0a2b3-af48-49f7-b130-4d184748c56a,2025-07-28T11:07:00,Mr Miller,Pensions,Negative,Short,114,"Dear Mr Miller,"
c076bd62-dd97-41ce-b05b-554caaefca00,2025-07-28T16:31:00,Mr Miller,Pensions,Negative,Medium,190,"Dear Mr Miller,"
c417fc7e-673d-4263-bc40-d7a5e5afd6ed,2025-07-28T15:08:00,Mr Miller,Pensions,Negative,Long,577,"Dear Mr Miller,

[Generation failed: ]"
676cfa2d-b156-4c57-97a3-cf1d3e5dcd1b,2025-07-28T09:42:00,Mr Miller,Pensions,Negative,Long,441,"Dear Mr Miller,

[Generation failed: ]"
b050d2ef-7796-4dc7-8363-665de2c86754,2025-07-29T15:58:00,Mr Miller,Healthcare,Very Positive,Medium,269,"Dear Mr Miller,"
9769afda-5333-4fea-9228-90e44388f5fe,2025-07-29T17:07:00,Mr Miller,Healthcare,Positive,Medium,158,"Dear Mr Miller,"
f4da6404-5d2d-4f52-8882-199f1ae03f96,2025-07-29T10:17:00,Mr Miller,Healthcare,Negative,Medium,160,"Dear Mr Miller,"
367c63de-b542-4976-8ae7-977b5173fca7,2025-07-29T13:29:00,Mr Miller,Healthcare,Neutral,Medium,181,"Dear Mr Miller,"
0e854769-34ff-4139-ae19-d8f7a89f1c82,2025-07-29T14:14:00,Mr Miller,Healthcare,Positive,Short,90,"Dear Mr Miller,"
e1fd1c1d-ae80-4661-b9c7-89b9737a01dd,2025-07-29T11:47:00,Mr Miller,Education,Very Negative,Short,111,"Dear Mr Miller,"
4343d3f9-395c-4279-a733-1e6464bda393,2025-07-29T14:38:00,Mr Miller,Education,Very Negative,Medium,216,"Dear Mr Miller,"
2abdb3fd-05fc-473e-99c6-3a4b05651ef9,2025-07-29T12:12:00,Mr Miller,Education,Positive,Medium,198,"Dear Mr Miller,"
9548a145-d7d4-4420-af36-dab442d3ae6a,2025-07-29T16:32:00,Mr Miller,Education,Very Positive,Medium,200,"Dear Mr Miller,"
e4fbd84a-ea05-4c75-bd5b-f861112461bc,2025-07-29T13:42:00,Mr Miller,Education,Very Negative,Medium,280,"Dear Mr Miller,"
b8203739-cbe2-4470-9e28-e0f9e1a5abf7,2025-07-29T14:35:00,Mr Miller,Education,Neutral,Medium,185,"Dear Mr Miller,"
39cd7963-9d3e-4e0a-a8cc-1e43ca36f5ef,2025-07-29T15:29:00,Mr Miller,Crime,Positive,Medium,242,"Dear Mr Miller,"
48e0d325-9373-4269-92d7-bbfada43d225,2025-07-29T17:44:00,Mr Miller,Crime,Negative,Medium,261,"Dear Mr Miller,"
80344b0e-a657-4c5e-a74b-b5b7ce75e7da,2025-07-29T12:59:00,Mr Miller,Crime,Very Positive,Medium,167,"Dear Mr Miller,

[Generation failed: ]"
2812d332-8aa8-45aa-8852-d5b9a130f6fb,2025-07-29T17:02:00,Mr Miller,Crime,Neutral,Long,559,"Dear Mr Miller,

[Generation failed: ]"
527ad792-53d7-4d4c-be3a-83cb409d8465,2025-07-29T19:58:00,Mr Miller,Crime,Negative,Medium,162,"Dear Mr Miller,"
8863654d-2218-4aa9-8d6e-9645ee928443,2025-07-29T18:51:00,Mr Miller,Crime,Very Negative,Medium,256,"Dear Mr Miller,

[Generation failed: ]"
55c00038-c958-4b02-a876-ef7a3998ceb0,2025-07-29T18:14:00,Mr Miller,Crime,Positive,Medium,160,"Dear Mr Miller,"
6b3493a0-ff8d-4c20-bfb3-e7e258d7f22b,2025-07-29T16:37:00,Mr Miller,Immigration,Negative,Medium,202,"Dear Mr Miller,"
85623e33-8aa7-445b-ade4-ccf61a3e0abe,2025-07-29T10:28:00,Mr Miller,Immigration,Very Negative,Medium,266,"Dear Mr Miller,"
63fdcc58-9409-4f4b-a407-eb3e572b848c,2025-07-29T19:59:00,Mr Miller,Immigration,Positive,Long,541,"Dear Mr Miller,"
55f9181f-3889-467b-8b04-79605d9d09ec,2025-07-29T10:34:00,Mr Miller,Immigration,Negative,Medium,270,"Dear Mr Miller,

[Generation failed: ]"
f0db3d93-18e7-4a38-b20f-6ad514006853,2025-07-29T16:31:00,Mr Miller,Immigration,Negative,Medium,150,"Dear Mr Miller,"
80200b73-9689-4d54-a923-5bda351c3e5f,2025-07-29T16:07:00,Mr Miller,Immigration,Very Negative,Medium,214,"Dear Mr Miller,"
e3da5845-9fa4-4a63-b0eb-e3a9d95815c0,2025-07-29T11:30:00,Mr Miller,Transportation,Positive,Medium,171,"Dear Mr Miller,"
27d09ea6-ec3c-4160-8b40-9a471f8a5b5d,2025-07-29T17:33:00,Mr Miller,Transportation,Positive,Medium,131,"Dear Mr Miller,"
a9dcf69c-a23a-4163-b00d-047d46df9ac9,2025-07-29T15:15:00,Mr Miller,Transportation,Positive,Medium,199,"Dear Mr Miller,"
0962b7b5-7f74-4b92-9c0d-b1ecf5eae67a,2025-07-29T09:21:00,Mr Miller,Transportation,Negative,Medium,223,"Dear Mr Miller,"
e2b82e0b-66bd-4f0f-bfdc-7116be463d49,2025-07-29T14:12:00,Mr Miller,Transportation,Neutral,Medium,211,"Dear Mr Miller,"
9e1d8a2e-e591-4c4b-8f6d-6b5907a4839a,2025-07-29T17:38:00,Mr Miller,Environment,Negative,Medium,137,"Dear Mr Miller,"
f62bdef5-58a5-4e05-97f2-f55519719d9a,2025-07-29T12:25:00,Mr Miller,Environment,Neutral,Medium,250,"Dear Mr Miller,"
6895ef83-08fd-44c5-a65d-37e25f180c76,2025-07-29T15:14:00,Mr Miller,Environment,Very Negative,Medium,215,"Dear Mr Miller,"
ad7be8cd-196b-4e4c-a1b1-b9e5b69acca0,2025-07-29T16:30:00,Mr Miller,Environment,Neutral,Medium,239,"Dear Mr Miller,"
14678518-daae-4c9e-b8c3-edb23d54136a,2025-07-29T19:25:00,Mr Miller,Environment,Positive,Medium,162,"Dear Mr Miller,"
5fd849e6-b995-4959-9f63-4843bc5496de,2025-07-29T18:54:00,Mr Miller,Environment,Negative,Medium,140,"Dear Mr Miller,"
bfee39c1-5b2a-4e64-8488-60dda6665741,2025-07-29T11:58:00,Mr Miller,Taxation,Very Positive,Short,97,"Dear Mr Miller,"
d3f39d30-4253-4027-8296-b7e16f12b79f,2025-07-29T12:29:00,Mr Miller,Taxation,Positive,Short,111,"Dear Mr Miller,"
48119648-4812-4d6c-8c21-2d495c70b66e,2025-07-29T17:19:00,Mr Miller,Taxation,Neutral,Medium,139,"Dear Mr Miller,"
2b7588f2-9935-4cd5-b115-334d7216da44,2025-07-29T16:43:00,Mr Miller,Taxation,Negative,Medium,197,"Dear Mr Miller,"
b8c99724-eff6-41d1-a418-27d843ab46cc,2025-07-29T11:03:00,Mr Miller,Taxation,Neutral,Medium,209,"Dear Mr Miller,"
0785d28d-972b-4e74-bab8-701a4cc3ab52,2025-07-29T10:52:00,Mr Miller,Housing,Neutral,Medium,148,"Dear Mr Miller,"
e45c2a8b-1174-43ae-b3d7-4dc60a714fd8,2025-07-29T09:11:00,Mr Miller,Housing,Negative,Short,68,"Dear Mr Miller,"
45ad4902-006f-4f11-a684-50ea02689825,2025-07-29T11:05:00,Mr Miller,Housing,Neutral,Medium,174,"Dear Mr Miller,"
41aad463-c847-4c86-8d16-cf07d57a8184,2025-07-29T18:24:00,Mr Miller,Pensions,Negative,Medium,252,"Dear Mr Miller,"
